Date,Open,High,Low,Close,Adj Close,Volume,SMA,RSI,Bollinger MA,Bollinger Up,Bollinger Down,MACD,MACDsig,MACDhist,new_indicator,sma_new_indicator,Prediction
9/19/2022,2499.199951,2522.699951,2481.350098,2502.449951,2493.641357,3498286,2587.165002,38.75236744,2587.165002,2671.423605,2502.9064,-8.156392947,4.661317901,-12.81771085,0.078035816,0.088676866,S
9/20/2022,2522.449951,2537.699951,2494.699951,2502.850098,2494.040039,3881882,2581.977502,32.37674984,2581.977502,2673.647114,2490.307891,-12.3826398,1.25252636,-13.63516616,0.076131456,0.087983624,S
9/21/2022,2496.75,2533,2495,2509.75,2500.915771,4249172,2575.125,41.89990119,2575.125,2666.881512,2483.368488,-15.00226963,-1.998432837,-13.00383679,0.077602213,0.087274864,S
9/22/2022,2486,2503,2472.100098,2486.100098,2477.348877,4757219,2567.442505,42.75458287,2567.442505,2662.099894,2472.785116,-18.77032199,-5.352810669,-13.41751132,0.076638509,0.086234663,S
9/23/2022,2485,2495.949951,2436.100098,2439.5,2430.912842,4397194,2557.815002,29.23173903,2557.815002,2663.347711,2452.282294,-25.2259797,-9.327444476,-15.89853523,0.070858668,0.084637171,S
9/26/2022,2394.050049,2417.800049,2375.149902,2377.350098,2368.981689,5759298,2545.782507,18.53495938,2545.782507,2674.706152,2416.858863,-34.95418257,-14.4527921,-20.50139048,0.060135767,0.08147572,S
9/27/2022,2394,2426,2360.100098,2396.25,2387.815186,7455448,2535.712512,23.69537631,2535.712512,2678.314536,2393.110488,-40.66997119,-19.69622791,-20.97374327,0.059035365,0.077518326,S
9/28/2022,2360.350098,2378,2327.100098,2332.449951,2324.239746,7844140,2520.437512,19.35795262,2520.437512,2681.218183,2359.656842,-49.77414029,-25.71181039,-24.0623299,0.051840134,0.072857045,S
9/29/2022,2360,2367.5,2313,2325.300049,2317.11499,6771046,2508.68252,19.78700861,2508.68252,2690.201,2327.164039,-56.9101722,-31.95148275,-24.95868945,0.049751957,0.06835384,S
9/30/2022,2311,2402,2311,2377.75,2369.380371,8589908,2501.04502,24.23389763,2501.04502,2691.340219,2310.749821,-57.66848974,-37.09488415,-20.57360559,0.059967533,0.065999742,S
10/3/2022,2391.5,2416.949951,2363,2369.5,2361.159424,5470030,2491.030017,19.78020547,2491.030017,2687.08537,2294.974665,-58.26354206,-41.32861573,-16.93492633,0.068444271,0.065040587,L
10/4/2022,2397.800049,2418,2390.149902,2413.199951,2404.705566,4129893,2481.84751,29.45934005,2481.84751,2674.202632,2289.492388,-54.57974318,-43.97884122,-10.60090196,0.083200137,0.065747455,L
10/6/2022,2429,2450,2418.149902,2422.100098,2413.574219,6162021,2473.865015,32.83692585,2473.865015,2661.967553,2285.762477,-50.36160135,-45.25539325,-5.106208104,0.096000682,0.067587302,L
10/7/2022,2414.649902,2443.899902,2414.649902,2432.350098,2423.788086,3560167,2466.212524,40.62019355,2466.212524,2647.540624,2284.884425,-45.66520418,-45.33735543,-0.327848745,0.10713244,0.070636695,L
10/10/2022,2405,2417.600098,2388,2405.800049,2397.331543,2921076,2458.037525,37.27118044,2458.037525,2634.473256,2281.601793,-43.58324216,-44.98653278,1.403290617,0.111165336,0.074667362,L
10/11/2022,2414,2414,2351.100098,2357.899902,2349.600098,4252803,2446.030017,33.03286559,2446.030017,2614.868699,2277.191336,-45.27649456,-45.04452514,-0.231969428,0.107355802,0.079389366,L
10/12/2022,2352,2381.699951,2343.100098,2375.25,2366.88916,3422992,2433.805017,34.63208754,2433.805017,2584.066573,2283.543461,-44.70309197,-44.9762385,0.273146535,0.10853253,0.084339082,L
10/13/2022,2371.399902,2394,2360.100098,2382.800049,2374.412598,3382098,2423.527515,37.74614603,2423.527515,2556.39296,2290.662069,-43.14212486,-44.60941577,1.467290913,0.111314432,0.090286512,L
10/14/2022,2415,2416.350098,2369.100098,2370.699951,2362.35498,4202459,2413.927515,41.11111041,2413.927515,2531.294605,2296.560425,-42.39274677,-44.16608197,1.773335202,0.112027399,0.096514056,L
10/17/2022,2355,2414,2343.600098,2408.75,2400.27124,7720595,2409.405017,54.3262425,2409.405017,2519.694368,2299.115666,-38.28718742,-42.99030306,4.703115646,0.118852672,0.10240257,L
10/18/2022,2422,2463,2420.149902,2451.25,2442.621582,5729899,2406.84502,57.11512681,2406.84502,2510.199637,2303.490402,-31.24394647,-40.64103174,9.397085275,0.129787835,0.108536927,L
10/19/2022,2454.5,2527.850098,2441.699951,2493.899902,2485.121338,8882553,2406.39751,72.09522368,2406.39751,2508.06561,2304.729409,-21.96740999,-36.90630739,14.9388974,0.142698147,0.114486728,L
10/20/2022,2485,2519,2485,2500.600098,2491.797852,4022919,2405.940015,74.02024431,2405.940015,2505.714621,2306.165409,-13.91463889,-32.30797369,18.3933348,0.150745671,0.119961227,L
10/21/2022,2507.699951,2516.800049,2467,2471.600098,2462.900146,3804352,2405.215015,63.74284807,2405.215015,2502.722058,2307.707971,-9.760306666,-27.79844029,18.03813362,0.149918188,0.124239801,L
10/24/2022,2460,2502.5,2455.300049,2479.850098,2471.121094,1555270,2407.23252,66.15900956,2407.23252,2509.290028,2305.175012,-5.73613975,-23.38598018,17.64984043,0.149013613,0.128024629,L
10/25/2022,2499,2499,2438,2441.550049,2432.955811,5645639,2410.442517,54.21812704,2410.442517,2512.581115,2308.303919,-5.573207873,-19.82342572,14.25021785,0.141093786,0.131398427,L
10/27/2022,2458,2468.449951,2432.800049,2451.149902,2442.521729,5774775,2413.187512,54.31325341,2413.187512,2516.662255,2309.712769,-4.616242113,-16.781989,12.16574688,0.136237762,0.134168951,L
10/28/2022,2465,2535,2459.449951,2526.149902,2517.257813,8126824,2422.87251,61.68115685,2422.87251,2530.697242,2315.047778,2.169030117,-12.99178517,15.16081529,0.143215131,0.13735902,L
10/31/2022,2541,2560.949951,2532.199951,2549.600098,2540.625488,5731802,2434.087512,68.04716605,2434.087512,2545.771551,2322.403473,9.331079207,-8.527212298,17.8582915,0.149499224,0.141106203,L
11/1/2022,2600,2600,2508,2529.850098,2520.945068,6443999,2441.692517,73.2207925,2441.692517,2557.848607,2325.536427,13.26053557,-4.169662725,17.43019829,0.14850193,0.144071129,L
11/2/2022,2532.300049,2550.199951,2515,2545.649902,2536.689209,4145144,2450.500012,73.10819249,2450.500012,2570.264752,2330.735273,17.44843548,0.153956916,17.29447856,0.148185755,0.145910921,L
11/3/2022,2529.850098,2559.550049,2525.050049,2555.149902,2546.155762,3089026,2457.59751,73.24966743,2457.59751,2584.657282,2330.537738,21.28854583,4.3808747,16.90767113,0.147284641,0.14636957,L
11/4/2022,2553.899902,2600,2551.100098,2592.75,2583.623535,5803737,2466.130005,78.02599604,2466.130005,2605.478067,2326.781943,27.05401281,8.915502321,18.13851049,0.150152028,0.146310206,L
11/7/2022,2591,2610.300049,2574,2606.600098,2597.424805,5440967,2474.842505,76.59631587,2474.842505,2626.539955,2323.145054,32.36765985,13.60593383,18.76172602,0.151603883,0.146478775,L
11/9/2022,2610.300049,2621.949951,2590.050049,2604,2594.833984,5193814,2484.752502,73.00103369,2484.752502,2643.204348,2326.300657,35.95449618,18.0756463,17.87884988,0.149547117,0.146532126,L
11/10/2022,2590,2596.550049,2563,2572.5,2563.444824,2753420,2495.482507,62.24680617,2495.482507,2646.662826,2344.302189,35.84213722,21.62894448,14.21319274,0.141007532,0.1465235,S
11/11/2022,2600,2636,2588,2631.800049,2622.536133,5681124,2508.31001,67.5635696,2508.31001,2660.071104,2356.548916,40.07613753,25.31838309,14.75775444,0.142276153,0.147127339,S
11/14/2022,2630.75,2642,2605.149902,2619.050049,2609.831055,4173395,2520.12251,70.63678795,2520.12251,2667.463285,2372.781735,41.91957211,28.6386209,13.28095121,0.138835764,0.146689403,S
11/15/2022,2622.300049,2626.399902,2590,2607.300049,2598.122314,3270388,2531.952515,67.66456888,2531.952515,2666.189568,2397.715461,41.9488206,31.30066084,10.64815976,0.132702362,0.145009716,S
11/16/2022,2610,2615.949951,2581.350098,2592.350098,2583.225098,4484007,2541.13252,72.34735971,2541.13252,2664.571483,2417.693556,40.30109816,33.1007483,7.200349861,0.124670277,0.142626551,S
11/17/2022,2584.949951,2613,2580,2599.050049,2589.901367,3074259,2548.522522,72.1076291,2548.522522,2666.897417,2430.147627,39.08534479,34.2976676,4.787677188,0.119049668,0.139712942,S
11/18/2022,2606.75,2609,2571.100098,2597.649902,2588.506104,2447425,2553.710022,63.70254745,2553.710022,2671.095209,2436.324835,37.57572178,34.95327844,2.622443349,0.114005498,0.136385028,S
11/21/2022,2588,2588,2543.100098,2550.899902,2541.920654,2949108,2556.225012,50.22867753,2556.225012,2670.944184,2441.505841,32.23541064,34.40970488,-2.174294239,0.102830925,0.131652918,S
11/22/2022,2545,2568.5,2536.5,2565.050049,2556.020996,3051201,2560.89751,56.31728422,2560.89751,2668.495377,2453.299642,28.81283773,33.29033145,-4.47749372,0.097465347,0.126239064,S
11/23/2022,2575,2577.899902,2552.25,2557.050049,2548.049316,2959787,2564.757507,52.1048974,2564.757507,2665.42926,2464.085755,25.16480667,31.66522649,-6.500419823,0.092752699,0.120559622,S
11/24/2022,2566,2594,2548.199951,2579.100098,2570.021729,4333225,2571.63501,54.2262478,2571.63501,2653.994862,2489.275158,23.77886252,30.0879537,-6.309091177,0.093198422,0.115778712,S
11/25/2022,2589,2624.899902,2582.100098,2617.600098,2608.38623,3391988,2579.95752,54.37116186,2579.95752,2642.248491,2517.666548,25.49324973,29.1690129,-3.675763176,0.099333074,0.111484404,S
11/28/2022,2608.899902,2721.050049,2502,2707.550049,2698.019531,14549929,2589.027527,64.00719508,2589.027527,2668.724423,2509.33063,33.72140389,30.0794911,3.641912788,0.116380473,0.109238875,L
11/29/2022,2703.949951,2731.649902,2694,2712.199951,2702.653076,5103687,2597.15752,64.92824325,2597.15752,2691.709166,2502.605873,40.15460627,32.09451413,8.060092134,0.126673149,0.108635953,L
11/30/2022,2712.5,2745.449951,2698.199951,2731.350098,2721.735596,12075137,2607.23252,72.68961071,2607.23252,2713.768713,2500.696326,46.26490924,34.92859315,11.33631609,0.134305504,0.109599476,L
12/1/2022,2741.800049,2755,2716,2723.300049,2713.714111,4377696,2616.115027,65.31122991,2616.115027,2730.375658,2501.854396,49.88277907,37.91943034,11.96334873,0.135766252,0.111271134,L
12/2/2022,2730,2748,2700.600098,2722.149902,2712.567871,5348595,2624.465027,67.94911119,2624.465027,2744.241824,2504.68823,52.05707813,40.7469599,11.31011824,0.134244473,0.113295032,L
12/5/2022,2712,2716.75,2678,2682.449951,2673.007813,6843367,2628.950025,61.92286348,2628.950025,2750.432004,2507.468045,50.00039808,42.59764753,7.402750547,0.125141794,0.115526119,L
12/6/2022,2665.100098,2697,2661,2690.199951,2680.730469,3966243,2633.130017,65.88727275,2633.130017,2757.101556,2509.158478,48.43746758,43.76561154,4.671856034,0.118779849,0.117657569,L
12/7/2022,2685,2695,2642.149902,2650.5,2641.170166,3905263,2635.455017,57.54507764,2635.455017,2758.869187,2512.040847,43.49400778,43.71129079,-0.217283006,0.107390016,0.119121301,S
12/8/2022,2660,2665,2640.100098,2649.25,2639.924561,3579858,2639.292517,57.57043038,2639.292517,2759.187174,2519.39786,39.02555344,42.77414332,-3.748589878,0.099163415,0.1197178,S
12/9/2022,2646,2660,2601.850098,2609.100098,2599.916016,5840633,2638.15752,58.70738508,2638.15752,2758.778407,2517.536632,31.87705084,40.59472482,-8.717673985,0.087587341,0.118543227,S
12/12/2022,2585.5,2623,2585,2613.100098,2603.901855,4374946,2637.860022,57.41398576,2637.860022,2758.708471,2517.011573,26.23218925,37.72221771,-11.49002846,0.08112881,0.11501806,S
12/13/2022,2613.100098,2633,2606.699951,2625,2615.76001,3845839,2638.74502,60.35980502,2638.74502,2758.908465,2518.581574,22.45991449,34.66975707,-12.20984257,0.079451918,0.110295937,S
12/14/2022,2637.649902,2638.949951,2611,2615.5,2606.293457,3354618,2639.902515,55.77043648,2639.902515,2758.621556,2521.183473,18.49064037,31.43393373,-12.94329335,0.077743256,0.104639712,S
12/15/2022,2602.5,2615,2571,2578.350098,2569.27417,4009765,2638.867517,43.75099116,2638.867517,2759.432724,2518.30231,12.20656573,27.58846013,-15.3818944,0.072062244,0.098269312,S
12/16/2022,2571,2618.800049,2558.149902,2565.600098,2556.569092,7308934,2637.265027,20.0337684,2637.265027,2760.948593,2513.581461,6.126945243,23.29615715,-17.16921191,0.067898475,0.091634712,S
12/19/2022,2581,2604,2566.699951,2599.300049,2590.150391,3567363,2639.685034,28.77022497,2639.685034,2758.03242,2521.337649,3.982202263,19.43336617,-15.45116391,0.071900873,0.08631062,S
12/20/2022,2583.899902,2626,2566,2621.800049,2612.571289,3446291,2642.522534,29.6564255,2642.522534,2755.954597,2529.090472,4.051338648,16.35696067,-12.30562202,0.079228788,0.082355514,S
12/21/2022,2621,2633,2576.100098,2584.5,2575.402588,3935463,2643.895032,26.75039147,2643.895032,2753.574805,2534.215259,1.083833746,13.30233528,-12.21850154,0.079431745,0.079559687,S
12/22/2022,2598,2604.649902,2566.75,2577.800049,2568.726074,3438692,2643.830029,26.26211768,2643.830029,2753.672911,2533.987148,-1.787954889,10.28427725,-12.07223214,0.079772497,0.077620595,L
12/23/2022,2563.300049,2590.5,2492.25,2502.199951,2493.39209,4733657,2638.060022,23.48872542,2638.060022,2764.564558,2511.555486,-10.04833323,6.217755152,-16.26608839,0.070002409,0.075862102,S
12/26/2022,2514.75,2542,2492.399902,2524.050049,2515.165283,2764496,2628.885022,26.53580088,2628.885022,2760.675874,2497.09417,-14.66260095,2.041683932,-16.70428488,0.068981578,0.074647378,S
12/27/2022,2530,2548.800049,2515.25,2544.699951,2535.742676,2659749,2620.510022,34.20893636,2620.510022,2751.292986,2489.727058,-16.46338717,-1.659330288,-14.80405688,0.073408386,0.074043025,S
12/28/2022,2538,2549.800049,2521.5,2544.449951,2535.493408,3442509,2611.165015,34.3113584,2611.165015,2735.132669,2487.197361,-17.70658563,-4.868781356,-12.83780427,0.077989006,0.0740676,L
12/29/2022,2527,2548.899902,2525.5,2543.300049,2534.347656,3198493,2602.165015,38.84744006,2602.165015,2717.704289,2486.62574,-18.57054714,-7.609134514,-10.96141263,0.082360284,0.075097404,L
12/30/2022,2545.100098,2577,2541.100098,2547.199951,2538.233887,3364092,2593.417517,38.826683,2593.417517,2696.530842,2490.304192,-18.72470661,-9.832248932,-8.892457674,0.087180162,0.077025573,L
1/2/2023,2550,2579,2548.199951,2575.899902,2566.832764,2453414,2588.090015,42.12381387,2588.090015,2682.475726,2493.704304,-16.34264506,-11.13432816,-5.208316903,0.095762807,0.079411766,L
1/3/2023,2565.050049,2573,2547.800049,2557.050049,2548.049316,3534596,2581.43252,40.89705166,2581.43252,2663.468125,2499.396915,-15.79380853,-12.06622423,-3.727584301,0.09921235,0.081410122,L
1/4/2023,2557,2561.050049,2514,2518.550049,2509.684814,4275746,2574.835022,40.72578899,2574.835022,2654.677091,2494.992953,-18.25504706,-13.3039888,-4.951058258,0.096362122,0.08310316,L
1/5/2023,2523.5,2536.399902,2504,2514.050049,2505.200684,6293519,2568.075025,41.79530395,2568.075025,2644.195931,2491.954118,-20.33430747,-14.71005253,-5.624254937,0.09479383,0.084605293,L
1/6/2023,2526.649902,2547.949951,2518.300049,2536.899902,2527.969971,2930338,2564.465015,39.7131161,2564.465015,2639.229983,2489.700047,-19.90884735,-15.7498115,-4.159035858,0.098207233,0.087425776,L
1/9/2023,2545.300049,2602,2543.350098,2596.800049,2587.65918,4948549,2563.650012,46.3310799,2563.650012,2636.513909,2490.786115,-14.5702689,-15.51390298,0.943634076,0.110094511,0.091537069,L
1/10/2023,2606,2606,2546,2558.399902,2549.394287,3713755,2560.320007,46.18196124,2560.320007,2627.222001,2493.418014,-13.2848386,-15.0680901,1.783251498,0.1120505,0.09540128,L
1/11/2023,2552.5,2558,2521.100098,2526.149902,2517.257813,5311657,2555.852502,42.96989687,2555.852502,2619.071432,2492.633573,-14.6989905,-14.99427018,0.295279685,0.108584092,0.098460789,L
1/12/2023,2524.850098,2532.5,2465,2471.600098,2462.900146,8163366,2550.515002,45.58188103,2550.515002,2623.072137,2477.957867,-19.99098571,-15.99361329,-3.997372424,0.098583847,0.100083145,S
1/13/2023,2458.399902,2472.899902,2434.600098,2467.600098,2458.914063,9515473,2545.615002,41.40660015,2545.615002,2626.626601,2464.603404,-24.22840663,-17.64057195,-6.587834671,0.092549056,0.100620035,S
1/16/2023,2472.699951,2479.649902,2427,2444.100098,2435.496826,6287407,2537.855005,34.81738803,2537.855005,2626.57991,2449.1301,-29.14685997,-19.94182956,-9.205030415,0.086451986,0.099688953,S
1/17/2023,2458,2483,2450.600098,2478.800049,2470.074707,4961585,2530.705005,41.02529187,2530.705005,2613.816577,2447.593433,-29.90010386,-21.93348442,-7.966619438,0.089337012,0.098701419,S
1/18/2023,2473.5,2491.100098,2460.350098,2474.699951,2465.989014,6206382,2525.215002,40.69702296,2525.215002,2607.869191,2442.560814,-30.47658362,-23.64210426,-6.834479359,0.091974468,0.098262653,S
1/19/2023,2472.899902,2481.149902,2456.649902,2472.050049,2463.348389,5510333,2519.927502,39.77412408,2519.927502,2601.945238,2437.909766,-30.79231825,-25.07214706,-5.720171193,0.094570382,0.098240309,S
1/20/2023,2475,2475,2437.25,2442.649902,2434.051758,6890325,2516.95,31.90275221,2516.95,2605.723003,2428.176997,-33.03408995,-26.66453564,-6.369554315,0.093057566,0.097725342,S
1/23/2023,2449,2466.199951,2425,2430.300049,2421.745361,5055324,2512.2625,32.47614623,2512.2625,2609.000256,2415.524744,-35.39918038,-28.41146458,-6.987715798,0.091617485,0.095877639,S
1/24/2023,2440,2443.649902,2387.350098,2415.949951,2407.445801,7609558,2505.825,34.79998548,2505.825,2610.300139,2401.349861,-37.99349916,-30.3278715,-7.665627662,0.090038209,0.09367641,S
1/25/2023,2412.449951,2414.699951,2380,2382.550049,2374.16333,5715684,2497.730005,32.0551262,2497.730005,2614.02433,2381.43568,-42.2574904,-32.71379528,-9.543695118,0.085663026,0.091384304,S
1/27/2023,2384.399902,2387.350098,2311.649902,2337.350098,2329.122559,11920991,2487.432507,24.33443035,2487.432507,2621.804398,2353.060616,-48.72235153,-35.91550653,-12.806845,0.078061129,0.089332032,S
1/30/2023,2331.699951,2371.899902,2301,2359.75,2351.443604,10047822,2478.06001,16.25619725,2478.06001,2620.769782,2335.350238,-51.44528642,-39.02146251,-12.42382391,0.078953422,0.087972468,S
1/31/2023,2382,2387.649902,2341,2353.850098,2345.564453,10472167,2466.95752,17.91370691,2466.95752,2612.146346,2321.768694,-53.46301635,-41.90977328,-11.55324308,0.080981544,0.087425424,S
2/1/2023,2379.949951,2379.949951,2305,2339.899902,2331.66333,8929007,2456.100012,19.00479576,2456.100012,2605.342515,2306.857509,-55.5474299,-44.6373046,-10.9101253,0.082479764,0.0867397,S
2/2/2023,2318,2348,2311,2326.949951,2318.759033,6305317,2446.520007,22.05906333,2446.520007,2603.291711,2289.748304,-57.58054281,-47.22595224,-10.35459057,0.083773949,0.085919648,S
2/3/2023,2349,2349,2293,2329,2320.802002,11398850,2437.267505,23.0244938,2437.267505,2599.02168,2275.513329,-58.35371235,-49.45150427,-8.902208088,0.087157447,0.085178354,L
2/6/2023,2315,2321,2305.800049,2311.449951,2303.313721,6847679,2425.995007,23.57039791,2425.995007,2589.922476,2262.067539,-59.6944763,-51.50009867,-8.194377629,0.088806422,0.08475324,L
2/7/2023,2312,2327.399902,2293,2305.899902,2297.783203,6985001,2411.45,11.02342002,2411.45,2562.697687,2260.202313,-60.50739241,-53.30155742,-7.205834987,0.09110935,0.084702426,L
2/8/2023,2313,2359.899902,2307,2351.949951,2343.671143,9765490,2401.127502,26.72985782,2401.127502,2537.605958,2264.649047,-56.78124137,-53.99749421,-2.783747162,0.101411132,0.085839719,L
2/9/2023,2353.449951,2370.850098,2334,2356.050049,2347.756836,6079228,2392.62251,28.12972959,2392.62251,2516.956466,2268.288554,-52.88773925,-53.77554322,0.887803965,0.109964448,0.088269861,L
2/10/2023,2354.899902,2354.899902,2321.300049,2336.649902,2328.424805,4979789,2385.875,29.23199087,2385.875,2506.76192,2264.98808,-50.78215542,-53.17686566,2.394710235,0.113474966,0.091811245,L
2/13/2023,2340.199951,2350,2313.550049,2323.350098,2315.171875,4777674,2378.6625,29.12358196,2378.6625,2496.18499,2261.14001,-49.61472049,-52.46443663,2.849716137,0.114534957,0.095369398,L
2/14/2023,2329.949951,2381.899902,2323.649902,2378.100098,2369.729248,6609564,2375.3625,43.61830269,2375.3625,2488.783218,2261.941782,-43.7671322,-50.72497574,6.95784354,0.12410533,0.099681776,L
2/15/2023,2376,2437.199951,2373,2431.949951,2423.389404,15461902,2373.019995,57.79178265,2373.019995,2479.146333,2266.893657,-34.39120288,-47.45822117,13.06701829,0.138337381,0.105267538,L
2/16/2023,2449.449951,2463.800049,2425.050049,2430.050049,2421.496338,7967558,2370.7875,66.93459401,2370.7875,2469.529301,2272.045699,-26.8050259,-43.32758211,16.52255621,0.146387469,0.11152889,L
2/17/2023,2420,2447.5,2410.600098,2440.199951,2431.610352,5450092,2369.194995,65.38534444,2369.194995,2461.903359,2276.486631,-19.74629078,-38.61132385,18.86503307,0.151844549,0.117997601,L
2/20/2023,2445,2449.75,2410.100098,2414.399902,2405.901123,4078245,2367.782495,60.76057987,2367.782495,2456.555951,2279.009039,-16.04903736,-34.09886655,18.04982919,0.149945434,0.124111502,L
2/21/2023,2424,2446.800049,2412.350098,2434.100098,2425.531982,6143298,2367.972498,66.40546218,2367.972498,2457.323737,2278.621258,-11.39790822,-29.55867488,18.16076666,0.150203876,0.130020954,L
2/22/2023,2425.949951,2430,2375.050049,2378.899902,2370.526123,5087729,2366.119995,57.88673097,2366.119995,2452.778728,2279.461262,-12.02740492,-26.05242089,14.02501597,0.140569151,0.133936756,L
2/23/2023,2378,2394.75,2361.350098,2367.5,2359.16626,4546655,2365.367493,55.68349243,2365.367493,2451.686215,2279.048771,-13.29292979,-23.50052267,10.20759288,0.131676009,0.136107912,S
2/24/2023,2372,2396.149902,2368,2383.699951,2375.309326,4353814,2367.684985,60.70845991,2367.684985,2453.322615,2282.047355,-12.84064771,-21.36854768,8.527899965,0.127762964,0.137536712,S
2/27/2023,2382,2389.649902,2351.699951,2367.850098,2359.515137,5168667,2368.08999,58.9098538,2368.08999,2453.646189,2282.533791,-13.60433923,-19.81570599,6.211366758,0.122366323,0.138319849,S
2/28/2023,2356.100098,2367,2313.649902,2322.550049,2314.374756,10150245,2366.524988,45.7624805,2366.524988,2454.294395,2278.75558,-17.66131696,-19.38482818,1.723511224,0.111911328,0.137100448,S
3/1/2023,2344,2345.5,2323.25,2343.899902,2335.649414,5330852,2366.724988,48.33170967,2366.724988,2454.256848,2279.193127,-18.93547002,-19.29495655,0.359486533,0.10873367,0.134140077,S
3/2/2023,2337,2351.649902,2321.600098,2326.050049,2317.862305,4307425,2366.679993,48.53835196,2366.679993,2454.298824,2279.061161,-21.14186915,-19.66433907,-1.477530078,0.10445412,0.129946742,S
3/3/2023,2349.149902,2393.449951,2341.550049,2385.399902,2377.003174,6758115,2369.499988,57.5920584,2369.499988,2455.630414,2283.369562,-17.89513524,-19.3104983,1.41536306,0.11119346,0.125881634,S
3/6/2023,2400,2424.600098,2400,2408.699951,2400.221191,4694338,2374.362488,54.05618992,2374.362488,2457.626925,2291.09805,-13.28877132,-18.10615291,4.817381584,0.119118868,0.122798977,S
3/8/2023,2408.699951,2419,2385,2417.350098,2408.841064,7283694,2379.934998,47.80122534,2379.934998,2458.703603,2301.166392,-8.838317536,-16.25258583,7.414268297,0.125168626,0.120295452,L
3/9/2023,2416,2416.899902,2355.100098,2359.25,2350.945313,7492509,2380.3,40.88098172,2380.3,2458.588783,2302.011217,-9.885538853,-14.97917644,5.093637584,0.11976244,0.118214781,L
3/10/2023,2341.5,2344,2315.050049,2322.699951,2314.523926,6153681,2378.632495,35.82971874,2378.632495,2460.437756,2296.827234,-13.50902911,-14.68514697,1.176117865,0.11063611,0.116110791,S
3/13/2023,2329,2344,2275,2284.5,2276.458496,5894088,2376.025,34.78923864,2376.025,2466.345932,2285.704068,-19.24128646,-15.59637487,-3.644911591,0.099404946,0.113274989,S
3/14/2023,2280,2304.949951,2269.050049,2275.949951,2267.938477,7396699,2373.654993,30.98470567,2373.654993,2471.932706,2275.377279,-24.19515255,-17.31613041,-6.879022147,0.0918707,0.110225427,S
3/15/2023,2284.100098,2298.300049,2227.399902,2237.050049,2229.175537,10027725,2366.60249,32.24877868,2366.60249,2482.246512,2250.958469,-30.90378452,-20.03366123,-10.87012329,0.082572954,0.107291589,S
3/16/2023,2243,2254,2202.199951,2225.899902,2218.064697,8474595,2356.299988,32.26894972,2356.299988,2483.561352,2229.038624,-36.69712574,-23.36635413,-13.33077161,0.07684058,0.10410228,S
3/17/2023,2244.75,2251.949951,2212.699951,2223.100098,2215.274658,15697554,2345.95249,29.19150094,2345.95249,2481.358418,2210.546562,-41.04121362,-26.90132603,-14.13988759,0.074955647,0.101152433,S
3/20/2023,2215,2220,2180,2201.25,2193.501465,9010595,2334.004993,28.74455988,2334.004993,2476.384403,2191.625582,-45.7200229,-30.6650654,-15.0549575,0.072823883,0.097315475,S
3/21/2023,2218.949951,2274,2217,2269.699951,2261.710693,9876263,2326.769995,43.63328238,2326.769995,2466.631883,2186.908107,-43.40433581,-33.21291949,-10.19141633,0.084154082,0.093818997,S
3/22/2023,2285,2291.449951,2270,2276.600098,2268.586426,5039622,2318.894995,41.60012637,2318.894995,2450.822692,2186.967298,-40.54497567,-34.67933072,-5.865644949,0.094231483,0.090725282,L
3/23/2023,2268,2269.899902,2243.050049,2247.800049,2239.887695,7499082,2312.340002,40.49326399,2312.340002,2444.741227,2179.938778,-40.14012505,-35.77148959,-4.36863546,0.097718945,0.088520933,L
3/24/2023,2245.25,2250,2198,2203.300049,2195.544434,5711497,2304.130005,27.04819126,2304.130005,2442.364668,2165.895342,-42.91535462,-37.20026259,-5.715092022,0.094582214,0.086915543,L
3/27/2023,2217.5,2254,2200.199951,2237.550049,2229.673828,6486068,2296.82251,29.00775942,2296.82251,2432.779492,2160.865528,-41.86842217,-38.13389451,-3.734527664,0.099196175,0.086894666,L
3/28/2023,2245,2256.5,2237,2248,2240.086914,5804018,2290.830005,29.3198172,2290.830005,2424.144786,2157.515224,-39.73742862,-38.45460133,-1.282827285,0.104907704,0.088198367,L
3/29/2023,2239,2244.800049,2211.100098,2234.699951,2226.83374,8678073,2286.4375,32.92198015,2286.4375,2421.133639,2151.741361,-38.67597115,-38.49887529,-0.177095856,0.107483637,0.090689435,L
3/31/2023,2255,2343.449951,2254.699951,2331.050049,2322.844727,13001005,2285.795007,50.98363696,2285.795007,2419.455679,2152.134335,-29.71754542,-36.74260932,7.025063901,0.124261928,0.09543157,L
4/3/2023,2345,2349,2315,2331.449951,2323.243164,4750238,2286.065002,56.07137374,2286.065002,2420.089376,2152.040629,-22.3282733,-33.85974212,11.53146882,0.134760136,0.101412019,L
4/5/2023,2348,2348,2308.550049,2325.850098,2317.663086,7505339,2283.087512,56.50249588,2283.087512,2410.292405,2155.882619,-16.7312162,-30.43403693,13.70282073,0.139818559,0.108111486,L
4/6/2023,2318.149902,2354,2318.149902,2341.449951,2333.208008,8507771,2279.725012,64.48389711,2279.725012,2396.038304,2163.41172,-10.91095565,-26.52942068,15.61846502,0.144281281,0.114124206,L
4/10/2023,2350,2350.399902,2321.550049,2324.850098,2316.666504,5981688,2275.100012,63.52334318,2275.100012,2374.497683,2175.702341,-7.550785887,-22.73369372,15.18290783,0.143266599,0.119027718,L
